Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Focus,VAT,Pack Unit
,REUEUVCSXXXX02080,EURO CLASSIC VEST WHT -80,EURO,,,0,N,N,EURO,BOX,PCS,5,080,,,0,,,
,REUEUVCSXXXX02085,EURO CLASSIC VEST WHT -85,EURO,,,0,N,N,EURO,BOX,PCS,5,085,,,0,,,
,REUEUVCSXXXX02090,EURO CLASSIC VEST WHT -90,EURO,,,0,N,N,EURO,BOX,PCS,5,090,,,0,,,
,REUEUVCSXXXX02095,EURO CLASSIC VEST WHT -95,EURO,,,0,N,N,EURO,BOX,PCS,5,095,,,0,,,
,REUEUVCSXXXX02100,EURO CLASSIC VEST WHT -100,EURO,,,0,N,N,EURO,BOX,PCS,5,100,,,0,,,
,REUEUVCSXXXX02105,EURO CLASSIC VEST WHT -105,EURO,,,0,N,N,EURO,BOX,PCS,5,105,,,0,,,
,REUEUVCSXXXX02110,EURO CLASSIC VEST WHT -110,EURO,,,0,N,N,EURO,BOX,PCS,5,110,,,0,,,
,REUEUVCSXXXX03075,EURO CLASSIC VEST BLACK -75,EURO,,,0,N,N,EURO,BOX,PCS,5,075,,,0,,,
,REUEUVCSXXXX03080,EURO CLASSIC VEST BLACK - 80,EURO,,,0,N,N,EURO,BOX,PCS,5,080,,,0,,,
,REUEUVCSXXXX03085,EURO CLASSIC VEST BLACK - 85,EURO,,,0,N,N,EURO,BOX,PCS,5,085,,,0,,,
,REUEUVCSXXXX03090,EURO CLASSIC VEST BLACK  - 90,EURO,,,0,N,N,EURO,BOX,PCS,5,090,,,0,,,
,REUEUVCSXXXX03095,EURO CLASSIC VEST BLACK - 95,EURO,,,0,N,N,EURO,BOX,PCS,5,095,,,0,,,
,REUEUVCSXXXX03100,EURO CLASSIC VEST BLACK - 100,EURO,,,0,N,N,EURO,BOX,PCS,5,100,,,0,,,
,REUEUVCSXXXX20075,EURO CLASSIC VEST RED - 75,EURO,,,0,N,N,EURO,BOX,PCS,5,075,,,0,,,
,REUEUVCSXXXX20080,EURO CLASSIC VEST RED  - 80,EURO,,,0,N,N,EURO,BOX,PCS,5,080,,,0,,,
,REUEUVCSXXXX20085,EURO CLASSIC VEST RED - 85,EURO,,,0,N,N,EURO,BOX,PCS,5,085,,,0,,,
,REUEUVCSXXXX20090,EURO CLASSIC VEST RED - 90,EURO,,,0,N,N,EURO,BOX,PCS,5,090,,,0,,,
,REUEUVCSXXXX20095,EURO CLASSIC VEST RED - 95,EURO,,,0,N,N,EURO,BOX,PCS,5,095,,,0,,,
,REUEUVCSXXXX20100,EURO CLASSIC VEST RED - 100,EURO,,,0,N,N,EURO,BOX,PCS,5,100,,,0,,,
,REUEUVCSXXXX42075,EURO CLASSIC VEST ASSORTED -75,EURO,,,0,N,N,EURO,BOX,PCS,5,075,,,0,,,
,REUEUVCSXXXX42080,EURO CLASSIC VEST ASSORTED -80,EURO,,,0,N,N,EURO,BOX,PCS,5,080,,,0,,,
,REUEUVCSXXXX42085,EURO CLASSIC VEST ASSORTED -85,EURO,,,0,N,N,EURO,BOX,PCS,5,085,,,0,,,
,REUEUVCSXXXX42090,EURO CLASSIC VEST ASSORTED -90,EURO,,,0,N,N,EURO,BOX,PCS,5,090,,,0,,,
,REUEUVCSXXXX42095,EURO CLASSIC VEST ASSORTED -95,EURO,,,0,N,N,EURO,BOX,PCS,5,095,,,0,,,
,REUEUVCSXXXX42100,EURO CLASSIC VEST ASSORTED -100,EURO,,,0,N,N,EURO,BOX,PCS,5,100,,,0,,,
,REUEUVCSXXXX42105,EURO CLASSIC VEST ASSORTED -105,EURO,,,0,N,N,EURO,BOX,PCS,5,105,,,0,,,
,REUEUVCSXXXX42110,EURO CLASSIC VEST ASSORTED -110,EURO,,,0,N,N,EURO,BOX,PCS,5,110,,,0,,,
,REUEUVEURORN00075,FREE EURO MICRA VEST RN -75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVEURORN00080,FREE EURO MICRA VEST RN -80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVEURORN00085,FREE EURO MICRA VEST RN -85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVEURORN00090,FREE EURO MICRA VEST RN -90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVEURORN00095,FREE EURO MICRA VEST RN -95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVEURORN00100,FREE EURO MICRA VEST RN -100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVFIGOXX00075,EURO FIGO VEST - 75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVFIGOXX00080,EURO FIGO VEST - 80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVFIGOXX00085,EURO FIGO VEST - 85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVFIGOXX00090,EURO FIGO VEST - 90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVFIGOXX00095,EURO FIGO VEST - 95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVFIGOXX00100,EURO FIGO VEST - 100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVMCTRFR00075,FREE EURO  MICRA MINI TRUNK - 075,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVMCTRFR00080,FREE EURO  MICRA MINI TRUNK - 080,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVMCTRFR00085,FREE EURO  MICRA MINI TRUNK - 085,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVMCTRFR00090,FREE EURO  MICRA MINI TRUNK - 090,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVMCTRFR00095,FREE EURO  MICRA MINI TRUNK - 095,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVMCTRFR00100,FREE EURO  MICRA MINI TRUNK - 100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVMICBRF00075,EURO MICRA BRIEF - 75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVMICBRF00080,EURO MICRA BRIEF - 80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVMICBRF00085,EURO MICRA BRIEF - 85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVMICBRF00090,EURO MICRA BRIEF - 90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVMICBRF00095,EURO MICRA BRIEF - 95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVMICBRF00100,EURO MICRA BRIEF - 100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVMICBRF00105,EURO MICRA BRIEF - 105,EURO,,,0,N,N,EURO,BOX,,,105,,,0,,,
,REUEUVMICBRF00110,EURO MICRA BRIEF - 110,EURO,,,0,N,N,EURO,BOX,,,110,,,0,,,
,REUEUVMICRNS00075,EURO MICRA VEST (W) RNS - 75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVMICRNS00080,EURO MICRA VEST (W) RNS - 80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVMICRNS00085,EURO MICRA VEST (W) RNS - 85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVMICRNS00090,EURO MICRA VEST (W) RNS - 90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVMICRNS00095,EURO MICRA VEST (W) RNS - 95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVMICRNS00100,EURO MICRA VEST (W) RNS - 100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVMICRRN00075,EURO MICRA VEST (W) RN - 75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVMICRRN00080,EURO MICRA VEST (W) RN - 80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVMICRRN00085,EURO MICRA VEST (W) RN - 85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVMICRRN00090,EURO MICRA VEST (W) RN - 90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVMICRRN00095,EURO MICRA VEST (W) RN - 95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVMICRRN00100,EURO MICRA VEST (W) RN - 100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVMICRRN00105,EURO MICRA VEST (W) RN - 105,EURO,,,0,N,N,EURO,BOX,,,105,,,0,,,
,REUEUVMICRRN00110,EURO MICRA VEST (W) RN - 110,EURO,,,0,N,N,EURO,BOX,,,110,,,0,,,
,REUEUVMICTRK00075,EURO MICRA MINI TRUNK - 075,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVMICTRK00080,EURO MICRA MINI TRUNK - 080,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVMICTRK00085,EURO MICRA MINI TRUNK - 085,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVMICTRK00090,EURO MICRA MINI TRUNK - 090,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVMICTRK00095,EURO MICRA MINI TRUNK - 095,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVMICTRK00100,EURO MICRA MINI TRUNK - 100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVPRRNXX0000L,PRADO R/NECK - L,EURO,,,0,N,N,EURO,BOX,,,00L,,,0,,,
,REUEUVPRRNXX0000M,PRADO R/NECK - M,EURO,,,0,N,N,EURO,BOX,,,00M,,,0,,,
,REUEUVPRRNXX0000S,PRADO R/NECK - S,EURO,,,0,N,N,EURO,BOX,,,00S,,,0,,,
,REUEUVPRRNXX000XL,PRADO R/NECK - XL,EURO,,,0,N,N,EURO,BOX,,,0XL,,,0,,,
,REUEUVPRRNXX00XXL,PRADO R/NECK - XXL,EURO,,,0,N,N,EURO,BOX,,,XXL,,,0,,,
,REUEUVPRVNXX0000L,PRADO V/NECK - L,EURO,,,0,N,N,EURO,BOX,,,00L,,,0,,,
,REUEUVPRVNXX0000M,PRADO V/NECK - M,EURO,,,0,N,N,EURO,BOX,,,00M,,,0,,,
,REUEUVPRVNXX0000S,PRADO V/NECK - S,EURO,,,0,N,N,EURO,BOX,,,00S,,,0,,,
,REUEUVPRVNXX000XL,PRADO V/NECK - XL,EURO,,,0,N,N,EURO,BOX,,,0XL,,,0,,,
,REUEUVPRVNXX00XXL,PRADO V/NECK - XXL,EURO,,,0,N,N,EURO,BOX,,,XXL,,,0,,,
,REUEUVRGRNXX02070,EURO REGULAR VEST (W) RN -70,EURO,,,0,N,N,EURO,BOX,,,070,,,0,,,
,REUEUVRGRNXX02075,EURO REGULAR VEST (W) RN -75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVRGRNXX02080,EURO REGULAR VEST (W) RN -80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVRGRNXX02085,EURO REGULAR VEST (W) RN -85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVRGRNXX02090,EURO REGULAR VEST (W) RN -90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVRGRNXX02095,EURO REGULAR VEST (W) RN -95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVRGRNXX02100,EURO REGULAR VEST (W) RN -100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVRGRNXX02105,EURO REGULAR VEST (W) RN -105,EURO,,,0,N,N,EURO,BOX,,,105,,,0,,,
,REUEUVRGRNXX02110,EURO REGULAR VEST (W) RN -110,EURO,,,0,N,N,EURO,BOX,,,110,,,0,,,
,REUEUVRGRSXX02070,EURO REGULAR VEST (W) RNS -70,EURO,,,0,N,N,EURO,BOX,,,070,,,0,,,
,REUEUVRGRSXX02075,EURO REGULAR VEST (W) RNS -75,EURO,,,0,N,N,EURO,BOX,,,075,,,0,,,
,REUEUVRGRSXX02080,EURO REGULAR VEST (W) RNS -80,EURO,,,0,N,N,EURO,BOX,,,080,,,0,,,
,REUEUVRGRSXX02085,EURO REGULAR VEST (W) RNS -85,EURO,,,0,N,N,EURO,BOX,,,085,,,0,,,
,REUEUVRGRSXX02090,EURO REGULAR VEST (W) RNS -90,EURO,,,0,N,N,EURO,BOX,,,090,,,0,,,
,REUEUVRGRSXX02095,EURO REGULAR VEST (W) RNS -95,EURO,,,0,N,N,EURO,BOX,,,095,,,0,,,
,REUEUVRGRSXX02100,EURO REGULAR VEST (W) RNS -100,EURO,,,0,N,N,EURO,BOX,,,100,,,0,,,
,REUEUVRGRSXX02105,EURO REGULAR VEST (W) RNS -105,EURO,,,0,N,N,EURO,BOX,,,105,,,0,,,
,REUEUVRGRSXX02110,EURO REGULAR VEST (W) RNS -110,EURO,,,0,N,N,EURO,BOX,,,110,,,0,,,
,REUEUVXXRNJN00040,EURO JUNIOR VEST COL RN -40,EURO,,,0,N,N,EURO,BOX,,,040,,,0,,,
,REUEUVXXRNJN00045,EURO JUNIOR VEST COL RN -45,EURO,,,0,N,N,EURO,BOX,,,045,,,0,,,
,REUEUVXXRNJN00050,EURO JUNIOR VEST COL RN -50,EURO,,,0,N,N,EURO,BOX,,,050,,,0,,,
,REUEUVXXRNJN00055,EURO JUNIOR VEST COL RN -55,EURO,,,0,N,N,EURO,BOX,,,055,,,0,,,
,REUEUVXXRNJN00060,EURO JUNIOR VEST COL RN -60,EURO,,,0,N,N,EURO,BOX,,,060,,,0,,,
,REUEUVXXRNJN00065,EURO JUNIOR VEST COL RN -65,EURO,,,0,N,N,EURO,BOX,,,065,,,0,,,
,REUEUVXXRNJN00070,EURO JUNIOR VEST COL RN -70,EURO,,,0,N,N,EURO,BOX,,,070,,,0,,,
,REUEUVXXRNJN02040,EURO JUNIOR VEST (W) RN -40,EURO,,,0,N,N,EURO,BOX,,,040,,,0,,,
,REUEUVXXRNJN02045,EURO JUNIOR VEST (W) RN -45,EURO,,,0,N,N,EURO,BOX,,,045,,,0,,,
,REUEUVXXRNJN02050,EURO JUNIOR VEST (W) RN -50,EURO,,,0,N,N,EURO,BOX,,,050,,,0,,,
,REUEUVXXRNJN02055,EURO JUNIOR VEST (W) RN -55,EURO,,,0,N,N,EURO,BOX,,,055,,,0,,,
,REUEUVXXRNJN02060,EURO JUNIOR VEST (W) RN -60,EURO,,,0,N,N,EURO,BOX,,,060,,,0,,,
,REUEUVXXRNJN02065,EURO JUNIOR VEST (W) RN -65,EURO,,,0,N,N,EURO,BOX,,,065,,,0,,,
,REUEUVXXRNJN02070,EURO JUNIOR VEST (W) RN -70,EURO,,,0,N,N,EURO,BOX,,,070,,,0,,,
,REUEUVXXRSJN00040,EURO JUNIOR VEST COL RNS -40,EURO,,,0,N,N,EURO,BOX,,,040,,,0,,,
,REUEUVXXRSJN00045,EURO JUNIOR VEST COL RNS -45,EURO,,,0,N,N,EURO,BOX,,,045,,,0,,,
,REUEUVXXRSJN00050,EURO JUNIOR VEST COL RNS -50,EURO,,,0,N,N,EURO,BOX,,,050,,,0,,,
,REUEUVXXRSJN00055,EURO JUNIOR VEST COL RNS -55,EURO,,,0,N,N,EURO,BOX,,,055,,,0,,,
,REUEUVXXRSJN00060,EURO JUNIOR VEST COL RNS -60,EURO,,,0,N,N,EURO,BOX,,,060,,,0,,,
,REUEUVXXRSJN00065,EURO JUNIOR VEST COL RNS -65,EURO,,,0,N,N,EURO,BOX,,,065,,,0,,,
,REUEUVXXRSJN00070,EURO JUNIOR VEST COL RNS -70,EURO,,,0,N,N,EURO,BOX,,,070,,,0,,,
,REUEUVXXRSJN02040,EURO JUNIOR VEST (W) RNS -40,EURO,,,0,N,N,EURO,BOX,,,040,,,0,,,
,REUEUVXXRSJN02045,EURO JUNIOR VEST (W) RNS -45,EURO,,,0,N,N,EURO,BOX,,,045,,,0,,,
,REUEUVXXRSJN02050,EURO JUNIOR VEST (W) RNS -50,EURO,,,0,N,N,EURO,BOX,,,050,,,0,,,
,REUEUVXXRSJN02055,EURO JUNIOR VEST (W) RNS -55,EURO,,,0,N,N,EURO,BOX,,,055,,,0,,,
,REUEUVXXRSJN02060,EURO JUNIOR VEST (W) RNS -60,EURO,,,0,N,N,EURO,BOX,,,060,,,0,,,
,REUEUVXXRSJN02065,EURO JUNIOR VEST (W) RNS -65,EURO,,,0,N,N,EURO,BOX,,,065,,,0,,,
,REUEUVXXRSJN02070,EURO JUNIOR VEST (W) RNS -70,EURO,,,0,N,N,EURO,BOX,,,070,,,0,,,
,REUEUBRFENZO00075,EURO ENZO BRIEF - 075,EURO,,,0,N,N,EURO,BOX,PCS,5,075,NULL,NULL,0,,,
,REUEUBRFENZO00080,EURO ENZO BRIEF - 080,EURO,,,0,N,N,EURO,BOX,PCS,5,080,NULL,NULL,0,,,
,REUEUBRFENZO00085,EURO ENZO BRIEF - 085,EURO,,,0,N,N,EURO,BOX,PCS,5,085,NULL,NULL,0,,,
,REUEUBRFENZO00090,EURO ENZO BRIEF - 090,EURO,,,0,N,N,EURO,BOX,PCS,5,090,NULL,NULL,0,,,
,REUEUBRFENZO00095,EURO ENZO BRIEF - 095,EURO,,,0,N,N,EURO,BOX,PCS,5,095,NULL,NULL,0,,,
,REUEUBRFENZO00100,EURO ENZO BRIEF - 100,EURO,,,0,N,N,EURO,BOX,PCS,5,100,NULL,NULL,0,,,
,REUEUBRFENZO00105,EURO ENZO BRIEF - 105,EURO,,,0,N,N,EURO,BOX,PCS,5,105,NULL,NULL,0,,,
,REUEUBRFENZO00110,EURO ENZO BRIEF - 110,EURO,,,0,N,N,EURO,BOX,PCS,5,110,NULL,NULL,0,,,
,REUEUBMICBRF00075,EURO MICRA BASIC BRIEF - 75,EURO,,,0,N,N,EURO,BOX,,,075,NULL,NULL,0,,,
,REUEUBMICBRF00080,EURO MICRA BASIC BRIEF - 80,EURO,,,0,N,N,EURO,BOX,,,080,NULL,NULL,0,,,
,REUEUBMICBRF00085,EURO MICRA BASIC BRIEF - 85,EURO,,,0,N,N,EURO,BOX,,,085,NULL,NULL,0,,,
,REUEUBMICBRF00090,EURO MICRA BASIC BRIEF - 90,EURO,,,0,N,N,EURO,BOX,,,090,NULL,NULL,0,,,
,REUEUBMICBRF00095,EURO MICRA BASIC BRIEF - 095,EURO,,,0,N,N,EURO,BOX,,,095,NULL,NULL,0,,,
,REUEUBMICBRF00100,EURO MICRA BASIC BRIEF - 100,EURO,,,0,N,N,EURO,BOX,,,100,NULL,NULL,0,,,
,REUEUBMICBRF00105,EURO MICRA BASIC BRIEF-105,EURO,,,0,N,N,EURO,BOX,,,105,NULL,NULL,0,,,
,REUEUBMICBRF00110,EURO MICRA BASIC BRIEF-110,EURO,,,0,N,N,EURO,BOX,,,110,NULL,NULL,0,,,
,REUEUMBBFFRE00075,FR EURO MICRA BASIC BRIEF-075,EURO,,,0,N,N,EURO,BOX,,,075,NULL,NULL,0,,,
,REUEUMBBFFRE00080,FR EURO MICRA BASIC BRIEF-080,EURO,,,0,N,N,EURO,BOX,,,080,NULL,NULL,0,,,
,REUEUMBBFFRE00085,FR EURO MICRA BASIC BRIEF-085,EURO,,,0,N,N,EURO,BOX,,,085,NULL,NULL,0,,,
,REUEUMBBFFRE00090,FR EURO MICRA BASIC BRIEF-090,EURO,,,0,N,N,EURO,BOX,,,090,NULL,NULL,0,,,
,REUEUMBBFFRE00095,FR EURO MICRA BASIC BRIEF-095,EURO,,,0,N,N,EURO,BOX,,,095,NULL,NULL,0,,,
,REUEUMBBFFRE00100,FR EURO MICRA BASIC BRIEF-100,EURO,,,0,N,N,EURO,BOX,,,100,NULL,NULL,0,,,
,REUEUMFBFFRE00075,FR EURO MICRA FLASH BRIEF-075,EURO,,,0,N,N,EURO,BOX,,,075,NULL,NULL,0,,,
,REUEUMFBFFRE00080,FR EURO MICRA FLASH BRIEF-080,EURO,,,0,N,N,EURO,BOX,,,080,NULL,NULL,0,,,
,REUEUMFBFFRE00085,FR EURO MICRA FLASH BRIEF-085,EURO,,,0,N,N,EURO,BOX,,,085,NULL,NULL,0,,,
,REUEUMFBFFRE00090,FR EURO MICRA FLASH BRIEF-090,EURO,,,0,N,N,EURO,BOX,,,090,NULL,NULL,0,,,
,REUEUMFBFFRE00095,FR EURO MICRA FLASH BRIEF-095,EURO,,,0,N,N,EURO,BOX,,,095,NULL,NULL,0,,,
,REUEUMFBFFRE00100,FR EURO MICRA FLASH BRIEF-100,EURO,,,0,N,N,EURO,BOX,,,100,NULL,NULL,0,,,
,REUEUMICFBRF00075,EURO MICRA FLASH BRIEF-075,EURO,,,0,N,N,EURO,BOX,,,075,NULL,NULL,0,,,
,REUEUMICFBRF00080,EURO MICRA FLASH BRIEF-080,EURO,,,0,N,N,EURO,BOX,,,080,NULL,NULL,0,,,
,REUEUMICFBRF00085,EURO MICRA FLASH BRIEF-085,EURO,,,0,N,N,EURO,BOX,,,085,NULL,NULL,0,,,
,REUEUMICFBRF00090,EURO MICRA FLASH BRIEF-090,EURO,,,0,N,N,EURO,BOX,,,090,NULL,NULL,0,,,
,REUEUMICFBRF00095,EURO MICRA FLASH BRIEF-095,EURO,,,0,N,N,EURO,BOX,,,095,NULL,NULL,0,,,
,REUEUMICFBRF00100,EURO MICRA FLASH BRIEF-100,EURO,,,0,N,N,EURO,BOX,,,100,NULL,NULL,0,,,
,REUEUVMICRNB00075,EURO MICRA VEST RNBS-75,EURO,,,0,N,N,EURO,BOX,,,075,NULL,NULL,0,,,
,REUEUVMICRNB00080,EURO MICRA VEST RNBS-80,EURO,,,0,N,N,EURO,BOX,,,080,NULL,NULL,0,,,
,REUEUVMICRNB00085,EURO MICRA VEST RNBS-85,EURO,,,0,N,N,EURO,BOX,,,085,NULL,NULL,0,,,
,REUEUVMICRNB00090,EURO MICRA VEST RNBS-90,EURO,,,0,N,N,EURO,BOX,,,090,NULL,NULL,0,,,
,REUEUVMICRNB00095,EURO MICRA VEST RNBS-95,EURO,,,0,N,N,EURO,BOX,,,095,NULL,NULL,0,,,
,REUEUVMICRNB00100,EURO MICRA VEST RNBS-100,EURO,,,0,N,N,EURO,BOX,,,100,NULL,NULL,0,,,
,REUEUVMICRNB00105,EURO MICRA VEST RNBS-105,EURO,,,0,N,N,EURO,BOX,,,105,NULL,NULL,0,,,
,REUEUVMICRNB00110,EURO MICRA VEST RNBS-110,EURO,,,0,N,N,EURO,BOX,,,110,NULL,NULL,0,,,
,REUEURTBRFP542080,EURO  MICRA  BRF P5 ASRD-80,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTBRFP542085,EURO  MICRA  BRF P5 ASRD-85,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTBRFP542090,EURO  MICRA  BRF P5 ASRD-90,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTBRFP542095,EURO  MICRA  BRF P5 ASRD-95,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTBRFP542100,EURO  MICRA  BRF P5 ASRD-100,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTJBFP242080,EURO  JAZZ BRF P2 ASST-80,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTJBFP242085,EURO  JAZZ BRF P2 ASST-85,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTJBFP242090,EURO  JAZZ BRF P2 ASST-90,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTJBFP242095,EURO  JAZZ BRF P2 ASST-95,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTJBFP242100,EURO  JAZZ BRF P2 ASST-100,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTMCVP502080,EURO MICRA RN VEST P5-80,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTMCVP502085,EURO MICRA RN VEST P5-85,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTMCVP502090,EURO MICRA RN VEST P5-90,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTMCVP502095,EURO MICRA RN VEST P5-95,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTMCVP502100,EURO MICRA RN VEST P5-100,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTPBFP242080,EURO  PHANTOM BRF P2 ASTD-80,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTPBFP242085,EURO  PHANTOM BRF P2 ASTD-85,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTPBFP242090,EURO  PHANTOM BRF P2 ASTD-90,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTPBFP242095,EURO  PHANTOM BRF P2 ASTD-95,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTPBFP242100,EURO  PHANTOM BRF P2 ASTD-100,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTRBFP542080,EURO  REGULAR BRF P5 ASRD-80,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTRBFP542085,EURO  REGULAR BRF P5 ASRD-85,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTRBFP542090,EURO  REGULAR BRF P5 ASRD-90,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTRBFP542095,EURO  REGULAR BRF P5 ASRD-95,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEURTRBFP542100,EURO  REGULAR BRF P5 ASRD-100,EURO,,,0,N,N,EURO,BOX,,,,NULL,NULL,0,,,
,REUEU7095AEO4200L,EUROTICA  E1-00L,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00L,,,0,,,
,REUEU7095AEO4200M,EUROTICA  E1-00M,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00M,,,0,,,
,REUEU7095AEO4200S,EUROTICA  E1-00S,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00S,,,0,,,
,REUEU7095AEO420XL,EUROTICA  E1-0XL,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,0XL,,,0,,,
,REUEU7095BEO4200L,EUROTICA E2-00L,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00L,,,0,,,
,REUEU7095BEO4200M,EUROTICA E2-00M,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00M,,,0,,,
,REUEU7095BEO4200S,EUROTICA E2-00S,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00S,,,0,,,
,REUEU7095BEO420XL,EUROTICA E2-0XL,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,0XL,,,0,,,
,REUEU7095CEO4200L,EUROTICA E3-00L,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00L,,,0,,,
,REUEU7095CEO4200M,EUROTICA E3-00M,EURO PLATINUM,,,0,N,N,EURO,BOX,PCS,5,00M,,,0,,,
