Branch code/name,Prod_Code,prod_desc,brand_code (fk)/brand_name,brand_form_code (fk)/brand_form_name,brand_sub_form_code(fk)/brand_sub_form_name,cl_stk,acends,black_list,vertical_value,UOM1,UOM2,Conversion,Pack size,UOM3,Conversion2,TD,Formulation,Pack Type
9106,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9111,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9111,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9103,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9103,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9108,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9108,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9306,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9306,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9308,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9308,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9105,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9105,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9114,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9114,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9412,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9412,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9101,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9101,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9120,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9120,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9116,400000356,Bake Magic,Bake Magic,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,10,no,Bakery
9108,410000003,Soyabean 1 ltr Pouch (H&T),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9108,410000005,Mustard 1 ltr Pouch (H&T),Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9116,400000430,Blend 15 ltr Tin,Blend,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,0,no,TIN
9116,400000252,Mustard 1 ltr Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9116,400000126,Mustard 1 ltr Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9116,400000254,Mustard 200 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9116,400000159,Mustard 500 ml Bottle,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pet
9116,400000173,Mustard 500 ml Pouch,Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9116,400000362,Gold n Lite 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9116,400000377,Gold n Lite 15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9116,400000370,Gold n Lite 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9116,400000387,Gold n Lite 500 ml Pouch,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9116,400000396,Palm  15 ltr Jar,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,JAR
9116,400000141,Palm 1 ltr Pouch (10pc),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9116,400000151,Palm 15 kg Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.67,BP,MT,1111.11,10,no,TIN
9116,400000152,Palm 15 ltr Tin,Palm,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1111.11,10,no,TIN
9116,400000128,Palm 500 ml Pouch,Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
9116,400000256,Soyabean 1 ltr Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9116,400000140,Soyabean 1 ltr Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9116,400000154,Soyabean 15 kg Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9116,400000397,Soyabean 15 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9116,400000153,Soyabean 15 ltr Tin,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9116,400000255,Soyabean 5 ltr Jar,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,20,CP,MT,1098.9,5,no,JAR
9116,400000257,Soyabean 500 ml Bottle,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pet
9116,400000170,Soyabean 500 ml Pouch,Soyabean,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9116,400000480,Soyabean LUP Rs 10/- (100ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,
9116,400000530,Soyabean LUP Rs 10/- (90ml),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10.8,CP,MT,1098.9,5,no,
9116,400000378,Soyalite 15 ltr Jar,Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,JAR
9116,400000524,Sunflower 1 ltr Pouch (12pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9116,400000360,Sun n Lite 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9116,400000139,Sunflower 1 ltr Pouch (10pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9116,400000260,Sunflower 1 ltr Pouch (16pc),Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1098.9,5,no,Pouch
9116,400000273,Sunflower 15 kg Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.48,BP,MT,1098.9,10,no,TIN
9116,400000275,Sunflower 15 ltr Tin,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1098.9,10,no,TIN
9116,400000259,Sunflower 500 ml Pouch,Sunflower,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1098.9,5,no,Pouch
9116,400000457,Rasoi  200 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9116,400000456,Rasoi  500 ml Pouch,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9116,400000455,Rasoi 1 ltr Pouch (Siliguri),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9116,400000454,Rasoi 1 ltr Pouch (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16,CP,MT,1114.21,0,no,Pouch
9116,400000441,Rasoi 15 kg Jar (Blue),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9116,400000449,Rasoi 15 kg Jar (Gold),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9116,400000395,Rasoi 15 ltr Jar (Yellow),Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,JAR
9116,400000373,Rasoi 15 ltr Tin,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,TIN
9116,400000523,Rasoi No 1 15 kg Jar,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,16.71,BP,MT,1114.21,0,no,JAR
9116,400000521,Rasoi No-1 15 ltr Jar,Vanaspati,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,15,BP,MT,1114.21,0,no,JAR
9116,410000005,Mustard 1 ltr Pouch (H&T),Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9116,410000003,Soyabean 1 ltr Pouch (H&T),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9101,410000005,Mustard 1 ltr Pouch (H&T),Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9101,410000003,Soyabean 1 ltr Pouch (H&T),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9120,410000005,Mustard 1 ltr Pouch (H&T),Mustard,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,0,no,Pouch
9120,410000003,Soyabean 1 ltr Pouch (H&T),Soyabean,,,0,N,Y,HBC:Rasoi:BIB,Case,Ltr,12,CP,MT,1098.9,5,no,Pouch
9407B,400000141,Palm 1 ltr Pouch (10pc),Palm,,,0,Y,N,HBC:Rasoi:BIB,Case,Ltr,10,CP,MT,1111.11,5,no,Pouch
