Customer Code,Product Desc,April,April Achv.,April prev year,April prev year Achv.,May,May Achv.,May prev year,May prev year Achv.,June,June Achv.,June prev year,June prev year Achv.,July,July Achv.,July prev year,July prev year Achv.,August,August Achv.,August prev year,August prev year Achv.,September,September Achv.,September prev year,September prev year Achv.,October,October Achv new,October  prev year,October prev year Achv.,November,November Achv.,November  prev year,November prev year Achv.,December,December Achv.,December  prev year,December prev year Achv.,January,January Achv.,January  prev year,January prev year Achv.,February,February Achv.,February  prev year,February prev year Achv.,March,March Achv.,March prev year,March prev year Achv.
WBA088,F000000001,0,0,0,0,111,0,0,0,100,50.3,0,0,50,12,0,0,50,0,0,0,50,0,0,0,100,0,0,0,50,0,0,0,100,0,0,0,50,0,0,0,50,0,0,0,50,0,0,0
WBD064,F000000001,101,78,0,0,100,64,0,6.9,100,39,0,38,100,50,0,21,100,25,0,35,100,30,0,23,100,51,0,21,100,0,0,40,100,0,0,32,100,0,0,38,100,0,0,54,100,0,0,53.9
WBD050,F000000001,51,55,0,28,50,24,0,16,50,31,0,28,50,44,0,16,50,21,0,16,50,48,0,16,50,12,0,16,50,0,0,16,50,0,0,16,50,0,0,28,50,0,0,31,50,0,0,54
H076,F000000001,48,14,0,22,100,12,0,48,32,38,0,16,32,5,0,32,32,12,0,0,32,26,0,0,32,0,0,0,32,0,0,0,32,0,0,0,32,0,0,0,32,0,0,15,32,0,0,40
WBH031,F000000001,151,27,0,0,100,62,0,16,100,75,0,15,100,26,0,0,100,0,0,0,100,12,0,0,100,0,0,0,100,0,0,0,100,0,0,0,100,0,0,82,100,0,0,70,100,0,0,101
WBK017,F000000001,151,31,0,98,150,32,0,48.5,150,85,0,53,150,90,0,53,150,44.5,0,30.85,150,12,0,28,250,38.6,0,42,150,0,0,12,250,0,0,10,150,0,0,10,150,0,0,21,150,0,0,126
L104,F000000001,64,16,0,0,64,0,0,16,48,51,0,76.05,48,32,0,0,48,50,0,0,48,35,0,0,48,32,0,32,48,0,0,16,48,0,0,0,48,0,0,31,48,0,0,53,48,0,0,48
WBL025,F000000001,51,0,0,48,106,16,0,40.8,50,60,0,53,50,0,0,16,50,40,0,26,50,12,0,45.95,50,24,0,22,50,0,0,48,50,0,0,15,50,0,0,20,50,0,0,0,50,0,0,64
WBM167,F000000001,501,175,0,205,700,189.65,0,150.6,700,421,0,88,400,400.35,0,16,700,401,0,64,700,230,0,16,1000,395.95,0,62,700,0,0,140,1000,0,0,99.95,700,0,0,73,700,0,0,314,700,0,0,602
WBM225,F000000001,0,0,0,0,60,16,0,0,100,63,0,0,84,0,0,0,100,0,0,0,100,0,0,0,258,20,0,0,100,0,0,0,258,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0
WBM171,F000000001,0,0,0,38,0,0,0,6,16,25,0,20,16,20,0,0,16,0,0,0,16,4,0,0,32,0,0,0,16,0,0,22,32,0,0,20,16,0,0,21,16,0,0,21,16,0,0,2
WBM228,F000000001,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,100,0,0,0,100,0,0,0,200,0,0,0,100,0,0,0,200,0,0,0,100,0,0,0,100,0,0,0,100,0,0,0
WBN014,F000000001,0,6,0,10,23,12,0,0,30,12,0,0,30,13,0,6,30,12,0,11.8,30,0,0,0,30,6,0,6,30,0,0,6,30,0,0,0,30,0,0,6,30,0,0,12,30,0,0,0
N164,F000000001,51,0,0,16,150,31,0,69,150,16,0,60,16,12,0,32,150,16,0,16,150,12,0,16,200,32,0,12,150,0,0,12,200,0,0,0,150,0,0,10,150,0,0,10,150,0,0,10
WBP064,F000000001,151,32,0,83.65,300,95,0,114,300,17,0,55,50,16,0,58,300,16,0,69,300,16,0,45,600,93,0,58,300,0,0,54,600,0,0,13.9,300,0,0,25,300,0,0,56,300,0,0,62
P214,F000000001,101,46,0,32,100,36,0,42,100,80,0,28,100,31,0,0,100,40,0,28,100,9,0,28,100,24,0,24,100,0,0,64,100,0,0,10,100,0,0,22.5,100,0,0,57,100,0,0,70
WBR093,F000000001,151,4,0,0,150,39,0,0,150,124,0,0,150,103,0,0,150,24.5,0,0,150,16,0,0,150,43,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,32,150,0,0,162
WBS207,F000000001,80,29,0,0,64,32.85,0,0,64,18,0,0,64,14,0,0,64,0,0,0,64,0,0,0,100,0,0,0,64,0,0,68,100,0,0,63,64,0,0,42.8,64,0,0,50.95,64,0,0,66
WBS190,F000000001,201,116,0,101,600,101,0,209,600,139,0,111,400,89,0,101,600,86,0,57,600,22,0,107,600,13,0,87,600,0,0,92,600,0,0,154.75,600,0,0,94,600,0,0,100,600,0,0,152
WBB056,F000000001,440,252,0,256,400,169.5,0,312.5,340,284,0,299.5,150,168.5,0,225,150,106.5,0,135,0,95.5,0,152,0,125.5,0,210.5,0,0,0,227,0,0,0,400,0,0,0,222,0,0,0,216.5,0,0,0,454.5
WBN024,F000000001,50,25,0,71,60,58,0,104,80,64,0,30,30,45,0,57,30,56,0,41,0,64,0,41,0,23,0,25,0,0,0,67,0,0,0,49,0,0,0,54,0,0,0,47,0,0,0,97
WBN033,F000000001,30,45,0,156,60,25,0,94,70,12,0,82,0,0,0,61,0,0,0,42,0,0,0,27,0,80,0,24,0,0,0,52,0,0,0,10,0,0,0,27,0,0,0,0,0,0,0,12
WBN080,F000000001,30,10,0,0,30,0,0,0,40,25,0,0,30,2,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,24,0,0,0,24,0,0,0,0,0,0,0,25
WBS099,F000000001,150,87,0,115,150,150,0,121,170,149,0,107,90,67,0,45,90,83,0,32,0,61,0,48,0,70,0,114,0,0,0,102,0,0,0,0,0,0,0,52,0,0,0,86,0,0,0,139
WBC017,F000000001,0,0,0,0,0,0,0,0,16,0,0,0,16,9.5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WBD026,F000000001,80,30,0,96,80,82,0,89,80,28,0,91.5,34,45,0,34.75,40,15,0,51,0,12,0,34,0,27,0,55,0,0,0,78.5,0,0,0,27,0,0,0,49,0,0,0,27,0,0,0,72
WBD051,F000000001,130,129,0,156,200,124,0,98.2,200,174.5,0,125,80,189,0,30,80,82,0,57.5,0,111,0,81,0,108,0,60,0,0,0,89,0,0,0,59,0,0,0,71,0,0,0,75,0,0,0,212
WBK040,F000000001,110,61.2,0,135,150,80.5,0,92,150,63.5,0,78,50,57,0,96.85,50,55,0,69.5,0,25,0,91,0,118,0,91.3,0,0,0,98.1,0,0,0,74,0,0,0,114,0,0,0,24,0,0,0,131
WBM069,F000000001,30,32,0,37,30,16,0,16,32,40,0,20,20,12,0,0,20,15,0,0,0,0,0,12,0,30,0,15,0,0,0,15,0,0,0,32,0,0,0,32,0,0,0,16,0,0,0,52
WBM071,F000000001,50,45,0,79,50,0,0,32,32,0,0,31,0,0,0,10,0,32,0,40,0,0,0,31,0,0,0,15,0,0,0,12,0,0,0,16,0,0,0,52,0,0,0,33,0,0,0,30
WBM128,F000000001,170,119,0,117,165,64,0,129,120,79,0,97,80,85,0,36,80,128,0,56,0,80,0,79,0,128,0,113,0,0,0,177,0,0,0,149,0,0,0,192,0,0,0,181,0,0,0,161
WBM176,F000000001,250,93,0,151.6,160,150.9,0,171,200,185,0,139,90,114,0,71,104,87,0,52,0,133,0,85.75,0,89,0,100,0,0,0,160,0,0,0,99,0,0,0,166,0,0,0,95,0,0,0,240
WBN032,F000000001,60,40,0,78,60,20,0,123,50,55,0,0,50,110,0,15,30,33,0,67,0,48,0,41,0,116,0,60,0,0,0,42,0,0,0,61,0,0,0,34,0,0,0,46,0,0,0,211
WBS083,F000000001,120,65,0,148,105,110,0,61,120,106,0,93,80,135,0,32,80,135,0,90.6,0,108,0,68,0,142,0,65.2,0,0,0,105,0,0,0,160.1,0,0,0,125,0,0,0,75,0,0,0,202
A187,F000000001,300,39,0,116,330,136.5,0,90.5,300,85.25,0,125.8,250,216,0,105.4,250,121.25,0,55.7,251,103.4,0,112,300,86.5,0,65.1,400,0,0,68,400,0,0,59,400,0,0,97,400,0,0,62,400,0,0,103.6
WBJ050,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,125,32,0,0,150,32,0,0,250,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0
WBN004,F000000001,100,53,0,96,150,37,0,90,100,48,0,32,150,21,0,32,150,32,0,16,150,16,0,21,150,16,0,16,200,0,0,53,250,0,0,74,250,0,0,32,250,0,0,37,250,0,0,32
WBS231,F000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,125,9,0,0,150,13,0,0,200,0,0,0,250,0,0,0,250,0,0,0,250,0,0,0,250,0,0,0
WBK018,F000000001,100,0,0,0,150,0,0,0,100,0,0,0,80,0,0,0,80,74,0,0,251,91,0,0,251,32,0,0,351,0,0,0,351,0,0,0,351,0,0,0,351,0,0,0,351,0,0,0
N124,F000000001,200,37,0,16,250,32,0,0,200,37,0,20,150,64,0,42,150,32,0,29,150,32,0,15,150,32,0,25,180,0,0,29,220,0,0,29,220,0,0,69,220,0,0,48,220,0,0,69
WBN013,F000000001,150,55.5,0,102,200,95.25,0,112,150,42,0,117,100,83,0,71,100,41,0,122,125,36,0,81,125,111,0,77,151,0,0,116,200,0,0,35,200,0,0,81,200,0,0,66,200,0,0,57
WBR078,F000000001,100,0,0,101,150,0,0,85,100,0,0,58,80,0,0,48,80,0,0,32,120,0,0,24,120,0,0,48,200,0,0,48,250,0,0,44,250,0,0,48,250,0,0,0,250,0,0,0
WBB092,F000000001,250,0,0,360,300,149,0,286,250,213,0,285,200,74,0,246,200,90,0,256,250,16,0,41,250,58,0,187.5,300,0,0,96,400,0,0,32,400,0,0,37,400,0,0,0,400,0,0,0
C105,F000000001,100,0,0,0,150,0,0,0,100,85,0,0,80,0,0,0,80,0,0,0,200,0,0,0,200,0,0,0,250,0,0,0,350,0,0,5,350,0,0,0,350,0,0,0,350,0,0,0
WBK045,F000000001,200,64,0,0,250,48,0,0,200,32,0,0,150,64,0,0,150,53,0,0,80,69,0,0,110,48,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0
C125,F000000001,52,5,0,0,102,5,0,20,52,40,0,16,52,0,0,10,52,0,0,10,52,0,0,10,62,0,0,10,62,0,0,10,62,0,0,15,62,0,0,15,62,0,0,10,62,0,0,10
D163,F000000001,80,0,0,30,100,37,0,10,80,67,0,37,120,26,0,5,120,41,0,5,50,10,0,0,100,32,0,21,100,0,0,10,150,0,0,10,150,0,0,0,150,0,0,30,150,0,0,32
WBR013,F000000001,100,10,0,87,100,5,0,101,100,80,0,64,120,80,0,47,120,0,0,92,120,16,0,32,151,0,0,15,150,0,0,25.5,250,0,0,31,250,0,0,10,250,0,0,20,250,0,0,17
P163,F000000001,150,0,0,16,150,0,0,0,150,0,0,0,150,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,0,0,200,0,0,0,200,0,0,0
WBJ026,F000000001,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,300,0,0,0,100,0,0,0,200,0,0,0,400,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0,450,0,0,0
L083,F000000001,150,0,0,112,150,42,0,80,150,32,0,85,100,53,0,16,100,64,0,48,80,37,0,16,125,0,0,48,200,0,0,58,216,0,0,48,216,0,0,0,216,0,0,5,216,0,0,132
WBR034,F000000001,50,0,0,5,50,0,0,0,50,30,0,5,50,0,0,0,50,0,0,15,50,0,0,0,16,0,0,27,16,0,0,5,36,0,0,15,36,0,0,10,36,0,0,5,36,0,0,5
WBA028,F000000001,150,0,0,48,150,0,0,5,150,0,0,0,150,0,0,10,150,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
R215,F000000001,300,0,0,60,300,0,0,46,300,0,0,20,150,0,0,10,150,0,0,10,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
